set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
animated-features,2020,japan-sinks,2020,3,213592,47464.888889,4.500000,2025,6.000000,1.333333,284789.333333
animated-features,2020,japan-sinks,2020,4,329718,73270.666667,4.500000,2025,6.000000,1.333333,439624.000000
animated-features,2020,japan-sinks,2020,5,415709,92379.777778,4.500000,2025,6.000000,1.333333,554278.666667
animated-features,2020,japan-sinks,2020,6,510476,113439.111111,4.500000,2025,6.000000,1.333333,680634.666667
animated-features,2020,japan-sinks,2020,7,589632,131029.333333,4.500000,2025,6.000000,1.333333,786176.000000
animated-features,2020,japan-sinks,2020,8,667116,148248.000000,4.500000,2025,6.000000,1.333333,889488.000000
animated-features,2020,japan-sinks,2020,9,739093,164242.888889,4.500000,2025,6.000000,1.333333,985457.333333
animated-features,2020,japan-sinks,2020,10,814941,181098.000000,4.500000,2025,6.000000,1.333333,1086588.000000
animated-features,2020,japan-sinks,2020,11,911142,202476.000000,4.500000,2025,6.000000,1.333333,1214856.000000
animated-features,2021,mitchells-vs-the-machines,2021,1,1549763,316278.163265,4.900000,2025,6.000000,1.224490,1897668.979592
animated-features,2021,mitchells-vs-the-machines,2021,2,2704491,551936.938776,4.900000,2025,6.000000,1.224490,3311621.632653
animated-features,2021,mitchells-vs-the-machines,2021,3,3988585,813996.938776,4.900000,2025,6.000000,1.224490,4883981.632653
animated-features,2021,mitchells-vs-the-machines,2021,4,5321985,1086119.387755,4.900000,2025,6.000000,1.224490,6516716.326531
animated-features,2021,mitchells-vs-the-machines,2021,5,6401545,1306437.755102,4.900000,2025,6.000000,1.224490,7838626.530612
animated-features,2021,mitchells-vs-the-machines,2021,6,7211774,1471790.612245,4.900000,2025,6.000000,1.224490,8830743.673469
animated-features,2021,mitchells-vs-the-machines,2021,7,7992550,1631132.653061,4.900000,2025,6.000000,1.224490,9786795.918367
animated-features,2021,mitchells-vs-the-machines,2021,8,8799433,1795802.653061,4.900000,2025,6.000000,1.224490,10774815.918367
animated-features,2021,mitchells-vs-the-machines,2021,9,9462389,1931099.795918,4.900000,2025,6.000000,1.224490,11586598.775510
animated-features,2021,mitchells-vs-the-machines,2021,10,10003687,2041568.775510,4.900000,2025,6.000000,1.224490,12249412.653061
animated-features,2021,pacific-rim-the-black,2021,1,108412,22124.897959,4.900000,2025,6.000000,1.224490,132749.387755
animated-features,2021,pacific-rim-the-black,2021,2,165042,33682.040816,4.900000,2025,6.000000,1.224490,202092.244898
animated-features,2021,pacific-rim-the-black,2021,3,206159,42073.265306,4.900000,2025,6.000000,1.224490,252439.591837
