set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
netflix,2021,love-death-robots-02,2021,8,5987176,1221872.653061,4.900000,2025,6.000000,1.224490,7331235.918367
netflix,2021,love-death-robots-02,2021,9,6423495,1310917.346939,4.900000,2025,6.000000,1.224490,7865504.081633
netflix,2021,love-death-robots-02,2021,10,6778276,1383321.632653,4.900000,2025,6.000000,1.224490,8299929.795918
netflix,2021,mitchells-vs-the-machines,2021,1,1549763,316278.163265,4.900000,2025,6.000000,1.224490,1897668.979592
netflix,2021,mitchells-vs-the-machines,2021,2,2704491,551936.938776,4.900000,2025,6.000000,1.224490,3311621.632653
netflix,2021,mitchells-vs-the-machines,2021,3,3988585,813996.938776,4.900000,2025,6.000000,1.224490,4883981.632653
netflix,2021,mitchells-vs-the-machines,2021,4,5321985,1086119.387755,4.900000,2025,6.000000,1.224490,6516716.326531
netflix,2021,mitchells-vs-the-machines,2021,5,6401545,1306437.755102,4.900000,2025,6.000000,1.224490,7838626.530612
netflix,2021,mitchells-vs-the-machines,2021,6,7211774,1471790.612245,4.900000,2025,6.000000,1.224490,8830743.673469
netflix,2021,mitchells-vs-the-machines,2021,7,7992550,1631132.653061,4.900000,2025,6.000000,1.224490,9786795.918367
netflix,2021,mitchells-vs-the-machines,2021,8,8799433,1795802.653061,4.900000,2025,6.000000,1.224490,10774815.918367
netflix,2021,mitchells-vs-the-machines,2021,9,9462389,1931099.795918,4.900000,2025,6.000000,1.224490,11586598.775510
netflix,2021,mitchells-vs-the-machines,2021,10,10003687,2041568.775510,4.900000,2025,6.000000,1.224490,12249412.653061
netflix,2021,q-force-01,2021,1,77191,15753.265306,4.900000,2025,6.000000,1.224490,94519.591837
netflix,2021,q-force-01,2021,2,248459,50705.918367,4.900000,2025,6.000000,1.224490,304235.510204
netflix,2021,q-force-01,2021,3,412684,84221.224490,4.900000,2025,6.000000,1.224490,505327.346939
netflix,2021,q-force-01,2021,4,461929,94271.224490,4.900000,2025,6.000000,1.224490,565627.346939
netflix,2021,q-force-01,2021,5,489987,99997.346939,4.900000,2025,6.000000,1.224490,599984.081633
netflix,2021,q-force-01,2021,6,520103,106143.469388,4.900000,2025,6.000000,1.224490,636860.816327
netflix,2021,q-force-01,2021,7,546983,111629.183673,4.900000,2025,6.000000,1.224490,669775.102041
netflix,2021,q-force-01,2021,8,583022,118984.081633,4.900000,2025,6.000000,1.224490,713904.489796
netflix,2021,q-force-01,2021,9,620207,126572.857143,4.900000,2025,6.000000,1.224490,759437.142857
netflix,2021,q-force-01,2021,10,648492,132345.306122,4.900000,2025,6.000000,1.224490,794071.836735
netflix,2021,trese-01,2021,1,416543,85008.775510,4.900000,2025,6.000000,1.224490,510052.653061
netflix,2021,trese-01,2021,2,1008386,205793.061224,4.900000,2025,6.000000,1.224490,1234758.367347
netflix,2021,trese-01,2021,3,1669925,340801.020408,4.900000,2025,6.000000,1.224490,2044806.122449
netflix,2021,trese-01,2021,4,2245494,458264.081633,4.900000,2025,6.000000,1.224490,2749584.489796
netflix,2021,trese-01,2021,5,2700164,551053.877551,4.900000,2025,6.000000,1.224490,3306323.265306
netflix,2021,trese-01,2021,6,3106424,633964.081633,4.900000,2025,6.000000,1.224490,3803784.489796
netflix,2021,trese-01,2021,7,3479687,710140.204082,4.900000,2025,6.000000,1.224490,4260841.224490
netflix,2021,trese-01,2021,8,3795283,774547.551020,4.900000,2025,6.000000,1.224490,4647285.306122
netflix,2021,trese-01,2021,9,4117652,840337.142857,4.900000,2025,6.000000,1.224490,5042022.857143
netflix,2021,trese-01,2021,10,4405810,899144.897959,4.900000,2025,6.000000,1.224490,5394869.387755
netflix,2021,yasuke-01,2021,1,478383,97629.183673,4.900000,2025,6.000000,1.224490,585775.102041
netflix,2021,yasuke-01,2021,2,1238388,252732.244898,4.900000,2025,6.000000,1.224490,1516393.469388
netflix,2021,yasuke-01,2021,3,1915499,390918.163265,4.900000,2025,6.000000,1.224490,2345508.979592
netflix,2021,yasuke-01,2021,4,2671423,545188.367347,4.900000,2025,6.000000,1.224490,3271130.204082
netflix,2021,yasuke-01,2021,5,3356568,685013.877551,4.900000,2025,6.000000,1.224490,4110083.265306
netflix,2021,yasuke-01,2021,6,4020190,820446.938776,4.900000,2025,6.000000,1.224490,4922681.632653
netflix,2021,yasuke-01,2021,7,4515115,921452.040816,4.900000,2025,6.000000,1.224490,5528712.244898
netflix,2021,yasuke-01,2021,8,5031459,1026828.367347,4.900000,2025,6.000000,1.224490,6160970.204082
netflix,2021,yasuke-01,2021,9,5490366,1120482.857143,4.900000,2025,6.000000,1.224490,6722897.142857
netflix,2021,yasuke-01,2021,10,5862662,1196461.632653,4.900000,2025,6.000000,1.224490,7178769.795918
netflix,2023,blue-eye-samurai-01,2023,1,287042,53155.925926,5.400000,2025,6.000000,1.111111,318935.555556
netflix,2023,blue-eye-samurai-01,2023,2,811899,150351.666667,5.400000,2025,6.000000,1.111111,902110.000000
netflix,2023,blue-eye-samurai-01,2023,3,1356228,251153.333333,5.400000,2025,6.000000,1.111111,1506920.000000
netflix,2023,blue-eye-samurai-01,2023,4,1886713,349391.296296,5.400000,2025,6.000000,1.111111,2096347.777778
netflix,2023,blue-eye-samurai-01,2023,5,2382534,441210.000000,5.400000,2025,6.000000,1.111111,2647260.000000
netflix,2023,blue-eye-samurai-01,2023,6,2869021,531300.185185,5.400000,2025,6.000000,1.111111,3187801.111111
netflix,2023,blue-eye-samurai-01,2023,7,3341623,618819.074074,5.400000,2025,6.000000,1.111111,3712914.444444
netflix,2023,blue-eye-samurai-01,2023,8,3787377,701366.111111,5.400000,2025,6.000000,1.111111,4208196.666667
netflix,2023,blue-eye-samurai-01,2023,9,4299510,796205.555556,5.400000,2025,6.000000,1.111111,4777233.333333
netflix,2023,blue-eye-samurai-01,2023,10,4800356,888954.814815,5.400000,2025,6.000000,1.111111,5333728.888889
netflix,2024,arcane-02.1,2024,1,2781288,505688.727273,5.500000,2025,6.000000,1.090909,3034132.363636
netflix,2024,arcane-02.1,2024,2,4876788,886688.727273,5.500000,2025,6.000000,1.090909,5320132.363636
netflix,2024,arcane-02.1,2024,3,6763283,1229687.818182,5.500000,2025,6.000000,1.090909,7378126.909091
netflix,2024,arcane-02.1,2024,4,8234575,1497195.454545,5.500000,2025,6.000000,1.090909,8983172.727273
netflix,2024,arcane-02.1,2024,5,9511673,1729395.090909,5.500000,2025,6.000000,1.090909,10376370.545455
netflix,2024,arcane-02.1,2024,6,10655571,1937376.545455,5.500000,2025,6.000000,1.090909,11624259.272727
