set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
animation,2021,mitchells-vs-the-machines,2021,7,7992550,1631132.653061,4.900000,2025,6.000000,1.224490,9786795.918367
animation,2021,mitchells-vs-the-machines,2021,8,8799433,1795802.653061,4.900000,2025,6.000000,1.224490,10774815.918367
animation,2021,mitchells-vs-the-machines,2021,9,9462389,1931099.795918,4.900000,2025,6.000000,1.224490,11586598.775510
animation,2021,mitchells-vs-the-machines,2021,10,10003687,2041568.775510,4.900000,2025,6.000000,1.224490,12249412.653061
animation,2021,one-piece-95x,2021,1,34090,6957.142857,4.900000,2025,6.000000,1.224490,41742.857143
animation,2021,one-piece-95x,2021,2,105539,21538.571429,4.900000,2025,6.000000,1.224490,129231.428571
animation,2021,one-piece-95x,2021,3,174272,35565.714286,4.900000,2025,6.000000,1.224490,213394.285714
animation,2021,one-piece-95x,2021,4,555129,113291.632653,4.900000,2025,6.000000,1.224490,679749.795918
animation,2021,one-piece-95x,2021,5,1522455,310705.102041,4.900000,2025,6.000000,1.224490,1864230.612245
animation,2021,one-piece-95x,2021,6,2434633,496863.877551,4.900000,2025,6.000000,1.224490,2981183.265306
animation,2021,one-piece-95x,2021,7,3149283,642710.816327,4.900000,2025,6.000000,1.224490,3856264.897959
animation,2021,one-piece-95x,2021,8,3722016,759595.102041,4.900000,2025,6.000000,1.224490,4557570.612245
animation,2021,one-piece-95x,2021,9,4215380,860281.632653,4.900000,2025,6.000000,1.224490,5161689.795918
animation,2021,one-piece-95x,2021,10,5082192,1037182.040816,4.900000,2025,6.000000,1.224490,6223092.244898
animation,2021,one-piece-95x,2021,11,5735308,1170471.020408,4.900000,2025,6.000000,1.224490,7022826.122449
animation,2021,one-piece-95x,2021,12,6454372,1317218.775510,4.900000,2025,6.000000,1.224490,7903312.653061
animation,2021,one-piece-95x,2021,13,7188472,1467035.102041,4.900000,2025,6.000000,1.224490,8802210.612245
animation,2021,one-piece-95x,2021,14,7847032,1601435.102041,4.900000,2025,6.000000,1.224490,9608610.612245
animation,2021,one-piece-95x,2021,15,8295044,1692866.122449,4.900000,2025,6.000000,1.224490,10157196.734694
animation,2021,one-piece-95x,2021,16,8708547,1777254.489796,4.900000,2025,6.000000,1.224490,10663526.938776
animation,2021,one-piece-95x,2021,17,9054671,1847892.040816,4.900000,2025,6.000000,1.224490,11087352.244898
animation,2021,one-piece-95x,2021,18,9378237,1913925.918367,4.900000,2025,6.000000,1.224490,11483555.510204
animation,2021,one-piece-95x,2021,19,9706327,1980883.061224,4.900000,2025,6.000000,1.224490,11885298.367347
animation,2021,one-piece-95x,2021,20,10011200,2043102.040816,4.900000,2025,6.000000,1.224490,12258612.244898
animation,2021,one-piece-95x,2021,21,10280607,2098083.061224,4.900000,2025,6.000000,1.224490,12588498.367347
